shot_id,shot_made_flag
657,0.41398802399635315
669,0.37335503101348877
670,0.9148301482200623
693,0.7238035202026367
694,0.27787455916404724
699,0.43758317828178406
711,0.42540183663368225
718,0.3963685631752014
722,0.34957873821258545
723,0.34108224511146545
725,0.7533566951751709
734,0.4082035720348358
735,0.4008372128009796
737,0.8241192102432251
746,0.33447709679603577
747,0.7200038433074951
766,0.3974322974681854
767,0.325132817029953
771,0.26210543513298035
773,0.20522546768188477
774,0.33965161442756653
783,0.23398679494857788
784,0.3920498788356781
789,0.27998748421669006
792,0.38435620069503784
804,0.28941434621810913
809,0.4004569947719574
812,0.32265186309814453
813,0.37033212184906006
817,0.2822192907333374
820,0.3495098650455475
825,0.4165245592594147
826,0.32292792201042175
829,0.35770758986473083
855,0.43586722016334534
859,0.7256563305854797
862,0.3961375057697296
870,0.44241586327552795
876,0.34145647287368774
880,0.3607642352581024
886,0.9783115983009338
889,0.8739060163497925
891,0.3878362476825714
897,0.9753564596176147
902,0.38281673192977905
903,0.36470827460289
908,0.40932872891426086
909,0.3351154923439026
920,0.33889421820640564
922,0.38791781663894653
924,0.6323543787002563
932,0.32299748063087463
934,0.32844141125679016
937,0.417203813791275
941,0.4012407958507538
943,0.4714825451374054
950,0.3603954613208771
952,0.33000874519348145
954,0.9266303777694702
963,0.3403668701648712
975,0.3891749978065491
979,0.38507041335105896
981,0.43955010175704956
983,0.12004976719617844
985,0.4665556848049164
989,0.3498292863368988
995,0.45401808619499207
998,0.45825204253196716
1008,0.2347610592842102
1019,0.7055708765983582
1023,0.3626769781112671
1026,0.3446049988269806
1029,0.7273800373077393
1034,0.8957318663597107
1036,0.7354148030281067
1038,0.2996629476547241
1039,0.7171660661697388
1051,0.33074867725372314
1052,0.2813159227371216
1066,0.3015599250793457
1087,0.3170029819011688
1092,0.23463138937950134
1094,0.7464931607246399
1098,0.4100439250469208
1099,0.35885128378868103
1102,0.35833707451820374
1118,0.3783446252346039
1131,0.2679908275604248
1133,0.7605584859848022
1135,0.8970357179641724
1138,0.6290819644927979
1139,0.8309851288795471
1142,0.40389156341552734
1151,0.4321703016757965
1152,0.3564806580543518
1155,0.6594790816307068
1165,0.374605268239975
1167,0.9655899405479431
1172,0.341352254152298
1174,0.7189156413078308
1180,0.47330766916275024
1200,0.46298864483833313
1202,0.41642120480537415
1227,0.604354202747345
1228,0.6940246820449829
1229,0.3501335680484772
1237,0.3783925473690033
1241,0.38059309124946594
1256,0.33531224727630615
1279,0.357137531042099
1293,0.2147514373064041
1295,0.29177457094192505
1319,0.7579582929611206
1320,0.3741111159324646
1321,0.7739274501800537
1322,0.7118857502937317
1334,0.28341925144195557
1351,0.7746769785881042
1373,0.3296709954738617
1375,0.2828236520290375
1380,0.45524558424949646
1382,0.7105364799499512
1385,0.41065627336502075
1399,0.410422682762146
1403,0.9053081274032593
1428,0.263108491897583
1434,0.3140197992324829
1444,0.9221464991569519
1448,0.43363434076309204
1466,0.8828808069229126
1476,0.44821739196777344
1478,0.4120059013366699
1485,0.3877209424972534
1491,0.705866813659668
1494,0.7215747237205505
1500,0.34169918298721313
1501,0.6928732991218567
1503,0.3998483717441559
1519,0.6422528028488159
1524,0.3220345377922058
1529,0.7642035484313965
1533,0.712804913520813
1538,0.9680174589157104
1539,0.376889169216156
1546,0.4175855219364166
1555,0.29536837339401245
1559,0.4081432819366455
1563,0.7577551603317261
1565,0.7829026579856873
1574,0.37201887369155884
1591,0.3109610974788666
1594,0.24631690979003906
1605,0.25783246755599976
1611,0.3898526430130005
1614,0.3488999903202057
1620,0.360177218914032
1626,0.30766022205352783
1630,0.3705785870552063
1632,0.3816238343715668
1634,0.32469502091407776
1643,0.25892409682273865
1651,0.41528967022895813
1655,0.36049312353134155
1658,0.27244341373443604
1659,0.34627363085746765
1665,0.35841289162635803
1675,0.3261675536632538
1680,0.6612452864646912
1690,0.3723345994949341
1696,0.3170901834964752
1714,0.26535433530807495
1721,0.41890621185302734
1726,0.4138762652873993
1728,0.41594094038009644
1734,0.3671278953552246
1735,0.3322620093822479
1740,0.3803263008594513
1744,0.8484144806861877
1747,0.34011515974998474
1752,0.19585786759853363
1763,0.7424169778823853
1765,0.7301164865493774
1769,0.3722807466983795
1785,0.6300885081291199
1787,0.3562203347682953
1788,0.4203224778175354
1793,0.31978505849838257
1800,0.404136061668396
1825,0.4092022776603699
1826,0.7400723695755005
1834,0.3545127511024475
1843,0.3318382203578949
1844,0.3318382203578949
1848,0.370587021112442
1849,0.3275527060031891
1860,0.36508506536483765
1863,0.3511851727962494
1875,0.6466703414916992
1883,0.3883005976676941
1890,0.43857911229133606
1892,0.3806752860546112
1893,0.3556271195411682
1897,0.33661994338035583
1905,0.45230773091316223
1908,0.518153190612793
1931,0.35675856471061707
1940,0.8033158183097839
1943,0.34595268964767456
1947,0.1946791559457779
1965,0.8402740359306335
1967,0.42054426670074463
1968,0.3931049108505249
1972,0.7606221437454224
1982,0.3121519982814789
1985,0.2604507803916931
2005,0.7425718903541565
2010,0.7492512464523315
2021,0.38517481088638306
2024,0.8010567426681519
2036,0.4382057785987854
2043,0.5309942364692688
2047,0.49118921160697937
2049,0.4864826500415802
2055,0.30292990803718567
2065,0.4000492990016937
2066,0.27642500400543213
2070,0.23871691524982452
2077,0.859508752822876
2085,0.5989137291908264
2095,0.5892040133476257
2097,0.7040654420852661
2108,0.379145085811615
2112,0.5881965160369873
2113,0.655660092830658
2122,0.17477212846279144
2139,0.38029590249061584
2144,0.5746691226959229
2146,0.3060777187347412
2148,0.12378750741481781
2149,0.7440952062606812
2157,0.37666013836860657
2159,0.4062451422214508
2168,0.34934094548225403
2176,0.3282856047153473
2178,0.6447749137878418
2181,0.24454912543296814
2187,0.7794573903083801
2188,0.3101661205291748
2190,0.28608962893486023
2194,0.34385785460472107
2197,0.27924636006355286
2214,0.318864643573761
2217,0.13345494866371155
2222,0.38565176725387573
2223,0.33809715509414673
2226,0.3534712493419647
2230,0.6878884434700012
2240,0.4510311782360077
2247,0.280469685792923
2250,0.3033096492290497
2259,0.473202645778656
2262,0.35444188117980957
2266,0.3465375304222107
2305,0.3352670967578888
2310,0.3397909700870514
2313,0.3178141415119171
2319,0.8463781476020813
2320,0.7094970941543579
2345,0.2217874526977539
2350,0.691253662109375
2356,0.3593265116214752
2360,0.604543149471283
2370,0.4186994433403015
2386,0.33876311779022217
2398,0.34475892782211304
2414,0.7137541770935059
2435,0.7776165008544922
2439,0.26562225818634033
2446,0.7793055772781372
2458,0.33389991521835327
2465,0.2763875722885132
2466,0.3757399320602417
2470,0.30752429366111755
2495,0.7213354706764221
2501,0.3328179717063904
2507,0.31105971336364746
2533,0.2867972254753113
2537,0.39942124485969543
2538,0.2772315740585327
2541,0.2728889286518097
2542,0.7661522030830383
2544,0.8303073048591614
2554,0.191130131483078
2555,0.2112494260072708
2565,0.3275531828403473
2575,0.7535690665245056
2586,0.500690221786499
2588,0.39635539054870605
2594,0.6743271350860596
2617,0.4359705448150635
2618,0.3256537616252899
2623,0.9707684516906738
2631,0.5640923380851746
2640,0.2506898045539856
2642,0.7512147426605225
2647,0.3990095555782318
2663,0.40263673663139343
2664,0.3275534212589264
2676,0.41687870025634766
2680,0.9666352868080139
2681,0.4012767970561981
2691,0.34663429856300354
2693,0.3887324929237366
2695,0.4222613573074341
2704,0.289371132850647
2708,0.37826424837112427
2709,0.9763863682746887
2717,0.7988467812538147
2722,0.44090786576271057
2728,0.35438457131385803
2732,0.7767171263694763
2743,0.3432912230491638
2752,0.30019238591194153
2757,0.7471305727958679
2761,0.3019849359989166
2769,0.2430764138698578
2771,0.2587171196937561
2774,0.3324221074581146
2776,0.32935771346092224
2781,0.30122053623199463
2793,0.3079144060611725
2799,0.3666222393512726
2803,0.31414279341697693
2811,0.3484720289707184
2818,0.35376083850860596
2824,0.4547489285469055
2828,0.7981956005096436
2829,0.3543146550655365
2830,0.4025394320487976
2842,0.7539758682250977
2847,0.7589830160140991
2848,0.32007816433906555
2868,0.3834393322467804
2870,0.2724825441837311
2885,0.15100006759166718
2886,0.38775184750556946
2889,0.6645399332046509
2903,0.4142354726791382
2904,0.7198309898376465
2918,0.8537652492523193
2919,0.33968427777290344
2922,0.37972626090049744
2923,0.33732181787490845
2931,0.3063795268535614
2945,0.34375160932540894
2955,0.3340584933757782
2957,0.6231709718704224
2960,0.688633143901825
2963,0.24878095090389252
2966,0.7428737878799438
2972,0.6457551717758179
2974,0.32693979144096375
2982,0.23276957869529724
2984,0.6653653383255005
3016,0.4085744023323059
3021,0.31440332531929016
3023,0.7783159017562866
3025,0.3899480700492859
3029,0.2637394070625305
3034,0.7526443600654602
3038,0.3271492123603821
3040,0.35486072301864624
3051,0.8215022683143616
3062,0.3466053009033203
3069,0.34994831681251526
3071,0.25453779101371765
3076,0.9361063241958618
3079,0.3130434453487396
3081,0.2638552188873291
3082,0.3699735999107361
3084,0.8698666095733643
3098,0.35282769799232483
3104,0.44412973523139954
3105,0.4037240147590637
3114,0.7683817744255066
3118,0.32681989669799805
3122,0.29670313000679016
3132,0.19724220037460327
3138,0.4137830138206482
3141,0.3421766757965088
3156,0.6867801547050476
3162,0.7586890459060669
3167,0.34520089626312256
3170,0.37917062640190125
3171,0.2956284284591675
3172,0.3390730023384094
3176,0.9788539409637451
3180,0.33221766352653503
3189,0.21613949537277222
3198,0.35022589564323425
3206,0.3519611358642578
3215,0.2880252003669739
3222,0.67341548204422
3228,0.2844400405883789
3229,0.28846538066864014
3232,0.1507953405380249
3233,0.25613465905189514
3238,0.3258308172225952
3256,0.3284059762954712
3264,0.6446359753608704
3273,0.435798317193985
3275,0.7081055641174316
3285,0.6011613607406616
3289,0.2171926647424698
3294,0.341661661863327
3306,0.39372366666793823
3311,0.765967071056366
3318,0.32867029309272766
3322,0.5931539535522461
3324,0.3347938358783722
3334,0.5837258696556091
3341,0.4096488356590271
3345,0.19853626191616058
3346,0.9266532063484192
3352,0.31641870737075806
3368,0.29021814465522766
3371,0.12152813374996185
3372,0.41594329476356506
3375,0.43353888392448425
3384,0.3555852174758911
3387,0.2531934678554535
3393,0.36730194091796875
3406,0.38626301288604736
3411,0.5888644456863403
3412,0.6072506904602051
3414,0.5090533494949341
3417,0.7399681210517883
3420,0.7972774505615234
3423,0.7953354120254517
3436,0.24941536784172058
3438,0.7073545455932617
3442,0.25922608375549316
3443,0.34253281354904175
3451,0.2933713495731354
3461,0.3805252015590668
3489,0.2787207365036011
3491,0.49083730578422546
3510,0.6708803176879883
3515,0.47191041707992554
3527,0.31318920850753784
3530,0.2929662764072418
3540,0.320995032787323
3582,0.1572745442390442
3604,0.25417983531951904
3605,0.266367644071579
3609,0.27786365151405334
3624,0.14827993512153625
3628,0.8063359260559082
3630,0.2527114152908325
3641,0.2661859393119812
3642,0.2638980746269226
3648,0.37762558460235596
3650,0.9688207507133484
3652,0.9527762532234192
3660,0.38530847430229187
3664,0.23465116322040558
3670,0.33022093772888184
3672,0.33976343274116516
3680,0.3211570978164673
3682,0.965004026889801
3685,0.5758780837059021
3686,0.29824596643447876
3689,0.30798012018203735
3705,0.3116932809352875
3712,0.261746346950531
3713,0.30972951650619507
3719,0.22085945308208466
3721,0.31884604692459106
3723,0.8264662027359009
3724,0.24696919322013855
3727,0.2680298089981079
3733,0.6202305555343628
3734,0.44205570220947266
3742,0.3470960557460785
3770,0.21812093257904053
3777,0.3262370526790619
3778,0.34221598505973816
3780,0.4136633574962616
3783,0.4748339354991913
3784,0.4087814688682556
3788,0.37131115794181824
3790,0.37131115794181824
3794,0.371631920337677
3795,0.3991052508354187
3796,0.47313693165779114
3801,0.5057759284973145
3806,0.3626311123371124
3813,0.42163097858428955
3814,0.3722049593925476
3818,0.2164461314678192
3824,0.4457836449146271
3836,0.35073399543762207
3853,0.424058735370636
3855,0.36672890186309814
3858,0.3128437399864197
3861,0.7749462127685547
3866,0.2981310784816742
3870,0.3585282266139984
3874,0.9706634879112244
3876,0.20184952020645142
3878,0.2634735405445099
3890,0.42130884528160095
3900,0.896468997001648
3904,0.3594362735748291
3906,0.3790254592895508
3907,0.3579554259777069
3908,0.38234779238700867
3912,0.27373626828193665
3918,0.9375407099723816
3923,0.9658626317977905
3924,0.37650418281555176
3925,0.20192836225032806
3927,0.6338061094284058
3955,0.9732208251953125
3964,0.3164403438568115
3969,0.2888469994068146
3974,0.7095141410827637
3976,0.2735937535762787
3984,0.3126201927661896
3991,0.38140150904655457
3993,0.9831082224845886
4009,0.2998463809490204
4011,0.4164096713066101
4020,0.3307584822177887
4033,0.3777501881122589
4041,0.4254165291786194
4045,0.8459314107894897
4052,0.37321189045906067
4055,0.37347984313964844
4056,0.42568930983543396
4057,0.3964347541332245
4067,0.9726970195770264
4069,0.4077491760253906
4077,0.29052048921585083
4094,0.3983512222766876
4095,0.38988637924194336
4100,0.37702226638793945
4119,0.37501516938209534
4130,0.5876100659370422
4131,0.4114098846912384
4132,0.523128867149353
4134,0.5395206212997437
4137,0.771885871887207
4138,0.36813944578170776
4143,0.2610537111759186
4145,0.274504154920578
4148,0.3522612452507019
4163,0.13246449828147888
4166,0.4267502725124359
4169,0.7668876051902771
4170,0.5336349606513977
4174,0.3894154131412506
4180,0.3179970681667328
4199,0.9789759516716003
4201,0.38264310359954834
4203,0.36660248041152954
4210,0.10562730580568314
4211,0.37771090865135193
4213,0.9704645276069641
4225,0.37278029322624207
4235,0.289895623922348
4242,0.3286530673503876
4245,0.350252240896225
4250,0.4084390699863434
4252,0.36836427450180054
4254,0.23978538811206818
4263,0.26721665263175964
4264,0.24827346205711365
4268,0.3202857971191406
4270,0.38234248757362366
4282,0.7411639094352722
4283,0.40632396936416626
4291,0.4469817876815796
4304,0.3864838182926178
4306,0.36279189586639404
4309,0.3297690749168396
4310,0.32462355494499207
4313,0.29328927397727966
4314,0.4094262421131134
4315,0.33408382534980774
4321,0.41514313220977783
4324,0.37667134404182434
4325,0.36742693185806274
4328,0.3075951337814331
4329,0.2874580919742584
4332,0.35802796483039856
4337,0.337896466255188
4342,0.4397699236869812
4344,0.44432419538497925
4352,0.3471042215824127
4355,0.37680256366729736
4366,0.294807106256485
4371,0.34385842084884644
4372,0.38223138451576233
4376,0.3730000853538513
4384,0.3418712317943573
4387,0.3502151668071747
4389,0.40048134326934814
4390,0.3297787010669708
4406,0.32113271951675415
4407,0.8767676949501038
4409,0.9831371903419495
4410,0.7851956486701965
4424,0.3966480791568756
4434,0.33572718501091003
4452,0.22885775566101074
4460,0.3978407382965088
4470,0.6569725871086121
4480,0.3330216407775879
4496,0.966065526008606
4503,0.25206950306892395
4512,0.3929229974746704
4518,0.6492268443107605
4519,0.37063437700271606
4522,0.3119519352912903
4525,0.34243932366371155
4537,0.6450875401496887
4546,0.22345490753650665
4547,0.9515709280967712
4553,0.4174899160861969
4556,0.36100590229034424
4558,0.8215910196304321
4563,0.11973230540752411
4568,0.27112889289855957
4574,0.866704523563385
4578,0.1978570967912674
4587,0.39239412546157837
4592,0.4984016418457031
4610,0.3700316846370697
4615,0.3482217490673065
4619,0.47330617904663086
4620,0.49559491872787476
4625,0.6959843635559082
4635,0.3289008140563965
4636,0.3588942885398865
4641,0.3405551314353943
4650,0.3193920850753784
4653,0.824134349822998
4665,0.28632277250289917
4668,0.9063656330108643
4669,0.3253536820411682
4670,0.30774110555648804
4674,0.32271769642829895
4675,0.3928030729293823
4676,0.22148734331130981
4679,0.26578038930892944
4680,0.8384914994239807
4686,0.32188788056373596
4699,0.37679970264434814
4713,0.6186112761497498
4718,0.3123352527618408
4721,0.38448572158813477
4722,0.2994719445705414
4724,0.3672294020652771
4730,0.9543021321296692
4731,0.33335185050964355
4735,0.36291947960853577
4743,0.33058804273605347
4745,0.2852587103843689
4746,0.6196133494377136
4747,0.3532085418701172
4748,0.34053266048431396
4769,0.47633975744247437
4771,0.3741101026535034
4774,0.2637605667114258
4784,0.3541781008243561
4797,0.40423688292503357
4801,0.6848751306533813
4804,0.18323273956775665
4820,0.28921735286712646
4833,0.40175437927246094
4834,0.3986143469810486
4851,0.28698891401290894
4859,0.33067744970321655
4860,0.9508154988288879
4863,0.43087300658226013
4873,0.4221005141735077
4881,0.29452401399612427
4892,0.3465765416622162
4908,0.3036905527114868
4911,0.289058119058609
4915,0.24601976573467255
4922,0.31940385699272156
4929,0.27283743023872375
4936,0.2944032847881317
4939,0.4169745445251465
4951,0.3132195472717285
4956,0.3287961483001709
4961,0.3883606791496277
4964,0.362415611743927
4981,0.36076968908309937
4991,0.9686613082885742
4992,0.3448699414730072
4997,0.36343854665756226
5004,0.2763544023036957
5010,0.3109331727027893
5012,0.4620710611343384
5015,0.11636699736118317
5020,0.39160996675491333
5030,0.3012973964214325
5051,0.9834693670272827
5052,0.3860238194465637
5057,0.7721952795982361
5058,0.5577566027641296
5060,0.37915098667144775
5061,0.3884658217430115
5064,0.624792218208313
5078,0.48099392652511597
5080,0.35510751605033875
5088,0.3765496611595154
5089,0.6617976427078247
5090,0.2965209186077118
5103,0.9141755104064941
5108,0.3030022382736206
5114,0.3087465763092041
5115,0.34757575392723083
5124,0.720050573348999
5137,0.3183431029319763
5139,0.326670378446579
5144,0.2537482678890228
5149,0.8804490566253662
5157,0.2647859454154968
5163,0.277334600687027
5174,0.2997487783432007
5176,0.4251585602760315
5179,0.3056395351886749
5186,0.5498868823051453
5203,0.7940950989723206
5204,0.7841352224349976
5206,0.2582196593284607
5207,0.6560922861099243
5220,0.32236626744270325
5221,0.7658173441886902
5224,0.29366376996040344
5227,0.21676084399223328
5229,0.25437137484550476
5232,0.7115004062652588
5240,0.7500694990158081
5242,0.6072797775268555
5243,0.278996080160141
5245,0.7602359652519226
5248,0.3221432566642761
5249,0.25788238644599915
5254,0.3084622025489807
5269,0.3453727960586548
5272,0.3808774948120117
5276,0.32190263271331787
5286,0.7440090775489807
5290,0.2940806746482849
5308,0.3026341199874878
5316,0.37605953216552734
5318,0.36967694759368896
5319,0.2985701560974121
5320,0.4561157822608948
5322,0.25433483719825745
5324,0.25523802638053894
5331,0.7087752819061279
5336,0.9838294386863708
5344,0.34039896726608276
5354,0.30956360697746277
5356,0.029645897448062897
5358,0.2902321219444275
5361,0.31865817308425903
5365,0.715294361114502
5370,0.48856839537620544
5376,0.3320769965648651
5383,0.3639058470726013
5384,0.3446072041988373
5385,0.3681822419166565
5393,0.7912276983261108
5397,0.3451276123523712
5398,0.33861592411994934
5402,0.2745930850505829
5407,0.6642984747886658
5409,0.2715843617916107
5425,0.2850525677204132
5428,0.6838392615318298
5430,0.3682602047920227
5442,0.2704795300960541
5447,0.3809947669506073
5470,0.3179900348186493
5485,0.35129624605178833
5493,0.2960268259048462
5502,0.6008391380310059
5504,0.3175196349620819
5517,0.23920367658138275
5522,0.3777126967906952
5527,0.7728432416915894
5528,0.2997792065143585
5536,0.5076683163642883
5545,0.3563205301761627
5576,0.3523201644420624
5577,0.27479875087738037
5592,0.29710668325424194
5594,0.30538204312324524
5595,0.3316473960876465
5596,0.270656943321228
5599,0.3799899220466614
5606,0.3399597704410553
5617,0.3493446111679077
5625,0.8403711318969727
5626,0.22385457158088684
5627,0.6327258348464966
5642,0.7269388437271118
5659,0.9822902083396912
5664,0.7634337544441223
5666,0.912446141242981
5671,0.2513814866542816
5674,0.36143597960472107
5677,0.5406718850135803
5681,0.35224685072898865
5683,0.04097580537199974
5700,0.43745777010917664
5713,0.49475717544555664
5715,0.49475717544555664
5718,0.3239242136478424
5726,0.5246204733848572
5738,0.29683414101600647
5741,0.714160680770874
5743,0.837493360042572
5753,0.3700309991836548
5761,0.3048224151134491
5789,0.7024434208869934
5797,0.2892003655433655
5803,0.3521324694156647
5810,0.4614635407924652
5813,0.3500821888446808
5817,0.25579243898391724
5818,0.37540820240974426
5822,0.2989194393157959
5829,0.3017648458480835
5846,0.4622010886669159
5847,0.24856378138065338
5854,0.3176265060901642
5858,0.4176707863807678
5863,0.30062130093574524
5869,0.3037514090538025
5870,0.2201978713274002
5876,0.14292003214359283
5881,0.26387473940849304
5901,0.2559524178504944
5922,0.6105892658233643
5928,0.7745857238769531
5933,0.38108667731285095
5934,0.7587099075317383
5946,0.42536404728889465
5951,0.22291895747184753
5955,0.30484718084335327
5956,0.881381094455719
5965,0.41048744320869446
5972,0.3367091119289398
5981,0.19644442200660706
5997,0.39772143959999084
6005,0.22263100743293762
6009,0.19282574951648712
6010,0.2585972845554352
6015,0.34945574402809143
6039,0.2615149915218353
6047,0.724323034286499
6051,0.04175521805882454
6056,0.3319700062274933
6061,0.3950306177139282
6064,0.2462448626756668
6065,0.41072356700897217
6070,0.3529784679412842
6085,0.7780516147613525
6086,0.19754506647586823
6091,0.7770457863807678
6097,0.22926649451255798
6099,0.3616270124912262
6104,0.7359534502029419
6108,0.3867742717266083
6109,0.3956576883792877
6124,0.4602337181568146
6142,0.7424777150154114
6144,0.2947041094303131
6150,0.32866793870925903
6154,0.3395496904850006
6155,0.32849788665771484
6156,0.9850047826766968
6158,0.4082798957824707
6159,0.9720958471298218
6169,0.7291226983070374
6170,0.03166789561510086
6179,0.3981718420982361
6184,0.5347956418991089
6186,0.797970175743103
6204,0.10257945209741592
6230,0.4322538673877716
6231,0.36278030276298523
6232,0.8933631181716919
6235,0.5070504546165466
6237,0.7121707797050476
6239,0.340156227350235
6263,0.28765615820884705
6265,0.27965429425239563
6270,0.3455199599266052
6271,0.22118456661701202
6278,0.3243286609649658
6279,0.6779582500457764
6288,0.3222198486328125
6294,0.32608211040496826
6295,0.3090040683746338
6302,0.7162569165229797
6306,0.3379247784614563
6322,0.7977392077445984
6324,0.37450650334358215
6327,0.2560259997844696
6331,0.42746642231941223
6334,0.3228829801082611
6338,0.6428927779197693
6339,0.6456443667411804
6362,0.3241141438484192
6372,0.30696335434913635
6375,0.8177095055580139
6393,0.24732165038585663
6394,0.42927464842796326
6405,0.9787843823432922
6406,0.4373581111431122
6416,0.6951436996459961
6421,0.3714408576488495
6422,0.2236487865447998
6440,0.9750534296035767
6457,0.7812625169754028
6460,0.6378405094146729
6463,0.3637688159942627
6474,0.7804643511772156
6476,0.371853232383728
6477,0.3759075403213501
6482,0.7779747843742371
6488,0.30095499753952026
6489,0.2863774299621582
6494,0.3039224445819855
6499,0.6688892841339111
6507,0.2738790214061737
6524,0.3172928988933563
6527,0.31210264563560486
6531,0.30015382170677185
6536,0.35335850715637207
6538,0.07367151975631714
6542,0.7079896926879883
6565,0.2661118805408478
6584,0.3901230990886688
6588,0.3744312822818756
6597,0.28598564863204956
6603,0.7471641898155212
6609,0.7461527585983276
6613,0.7518156170845032
6622,0.33684679865837097
6630,0.4084210693836212
6637,0.31002992391586304
6639,0.7800692319869995
6640,0.3031280040740967
6646,0.39023861289024353
6647,0.4492180049419403
6648,0.9786402583122253
6669,0.28847700357437134
6680,0.2775755226612091
6681,0.28943753242492676
6684,0.1507771909236908
6693,0.3696404993534088
6694,0.3359855115413666
6704,0.27126985788345337
6706,0.2953287959098816
6710,0.4325668513774872
6713,0.3271331489086151
6718,0.22501519322395325
6732,0.4099455773830414
6737,0.31275108456611633
6739,0.2742304801940918
6742,0.3253576457500458
6746,0.6299716234207153
6753,0.2570698857307434
6771,0.27445876598358154
6784,0.3427596092224121
6790,0.9662839770317078
6795,0.30940183997154236
6807,0.2962855100631714
6808,0.3296974301338196
6818,0.3498360514640808
6823,0.3769218325614929
6830,0.5040767192840576
6831,0.5040767192840576
6832,0.29474860429763794
6836,0.43434953689575195
6846,0.30194002389907837
6850,0.34657877683639526
6854,0.37604910135269165
6868,0.778549075126648
6876,0.5146511197090149
6877,0.7398626208305359
6881,0.12142083793878555
6882,0.367496520280838
6884,0.38317805528640747
6886,0.2918810546398163
6901,0.39936137199401855
6910,0.4111674129962921
6913,0.36493587493896484
6914,0.6849165558815002
6918,0.7850000858306885
6930,0.5994342565536499
6941,0.30661487579345703
6944,0.6471553444862366
6945,0.34831997752189636
6947,0.39416977763175964
6949,0.7950376868247986
6952,0.3312850296497345
6963,0.6583011746406555
6964,0.6578161716461182
6972,0.7324753403663635
6979,0.36056631803512573
6981,0.32900047302246094
6988,0.7989246249198914
6990,0.3048262298107147
6998,0.3164736032485962
7004,0.4174618124961853
7016,0.47787195444107056
7027,0.29151269793510437
7042,0.31485825777053833
7056,0.2322823852300644
7061,0.29973387718200684
7069,0.6817096471786499
7071,0.3199617266654968
7088,0.674139678478241
7099,0.3944890797138214
7108,0.3374347388744354
7121,0.8753509521484375
7125,0.7861312031745911
7136,0.5285935997962952
7149,0.69271320104599
7150,0.6171966791152954
7151,0.3414057493209839
7167,0.3531327545642853
7177,0.7584890127182007
7178,0.18172922730445862
7183,0.7446205019950867
7186,0.4462496042251587
7190,0.22662638127803802
7201,0.4038866460323334
7202,0.3371175527572632
7207,0.3502245545387268
7213,0.34701666235923767
7224,0.7686213850975037
7225,0.3439593017101288
7233,0.28418415784835815
7239,0.25794118642807007
7246,0.21118806302547455
7248,0.2764292359352112
7261,0.3641529381275177
7264,0.3764222264289856
7266,0.34115126729011536
7274,0.3742624819278717
7279,0.3246418535709381
7293,0.340156227350235
7315,0.2803279161453247
7322,0.30292218923568726
7326,0.9100467562675476
7341,0.4137345254421234
7363,0.3570775091648102
7365,0.694645881652832
7371,0.3037879168987274
7377,0.40578651428222656
7393,0.771923840045929
7405,0.29945695400238037
7410,0.21707479655742645
7434,0.6403331756591797
7438,0.36185869574546814
7447,0.7209888100624084
7450,0.7196120619773865
7452,0.3766922056674957
7453,0.2292466163635254
7455,0.32697826623916626
7456,0.34550464153289795
7457,0.8924500346183777
7466,0.3976236879825592
7470,0.7805736660957336
7474,0.35927629470825195
